"trial_type","trial_index","time_elapsed","internal_node_id","code","subject","workerId","hitId","assignmentId","catk_n","catk_i","catk_b","catk2_n","catk2_i","catk2_b","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","current_training_images","current_training_label","shuffled_sampling_images","sampling_image_words","shuffled_test_images","current_category_label_level","current_category_kind","current_category_training_level","current_alternate_training_label","sampled_image","sampled_label","label_consistent","selection_array","selection_index","rt_array","selection_type_array","final_choice_array","final_rt","view_history","question_order"
"html-button-response-catact","35","253133","0.0-35.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","","","","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sub2.jpg"",""stims/fru_c4_sub3.jpg""]","sibu","[""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg""]","[""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu""]","[""stims/fru_c4_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_sup4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sub4.jpg""]","narrow","fruits","narrow","NOT a sibu","stims/fru_c4_sup3.jpg","NOT a sibu","","[""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_bas4.jpg""]","[""0"",""23"",""19"",""15""]","[3241,5096.000000000029,6061,8874]","[""select"",""select"",""select"",""select""]","[""stims/fru_c4_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_bas4.jpg""]","11276","",""
"survey-html-form","36","255726","0.0-36.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","2589.999999999971","","{""word_meaning"":""apple""}","[""stims/fru_c4_sub1.jpg"",""stims/fru_c4_sub2.jpg"",""stims/fru_c4_sub3.jpg""]","sibu","[""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg""]","[""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu""]","[""stims/fru_c4_sub5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_sup4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup5.jpg"",""stims/sea_c6_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup5.jpg"",""stims/fru_c4_bas3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sub4.jpg""]","narrow","fruits","narrow","NOT a sibu","","","","","","","","","","",""
"html-button-response","37","256549","0.0-37.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","822","<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>","0","","","","","","","","","","","","","","","","","","","",""
"html-button-response","38","258528","0.0-38.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1976","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are kitas and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a kita.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the example and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>","0","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","","","","","","","","","","",""
"survey-html-form","39","260727","0.0-39.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","2189.000000000029","","{""name_check"":""kita""}","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","","","","","","","","","","",""
"html-button-response-cols","40","266815","0.0-40.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","6087","<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are kitas and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a kita.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>","4","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","","","","","","","","","","",""
"html-button-response","41","268541","0.0-41.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1724","<div id=""container""><p><b><font size=""4.5"">The image you selected is a <span style=""color:#ff0000""><u>kita</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div><div class=""column""><figure><img src=""stims/mus_c5_sup3.jpg"" style=""width:57%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">kita</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/mus_c5_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">kita</figcaption></figure></div></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are kitas.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the kitas.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>","0","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","stims/mus_c5_sup3.jpg","kita","1","","","","","","","",""
"html-button-response-catact","42","282379","0.0-42.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","","","","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","stims/mus_c5_sup3.jpg","kita","","[""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/mus_c5_sub5.jpg""]","[""13"",""2"",""10"",""21"",""19"",""14"",""8"",""4""]","[2456,3070,3772,4402,4950,5440.000000000058,5988.000000000058,6740]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/mus_c5_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/mus_c5_sub5.jpg""]","13834","",""
"survey-html-form","43","286358","0.0-43.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3977","","{""word_meaning"":""instrument""}","[""stims/mus_c5_sub1.jpg"",""stims/mus_c5_sup1.jpg"",""stims/mus_c5_sup2.jpg""]","kita","[""stims/sea_c6_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/sea_c6_bas3.jpg""]","[""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita"",""kita"",""NOT a kita"",""kita"",""NOT a kita"",""NOT a kita""]","[""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/fru_c4_sup6.jpg"",""stims/fru_c4_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/mus_c5_sup6.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup6.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/fru_c4_sup4.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_bas4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_bas3.jpg""]","broad","music","broad","NOT a kita","","","","","","","","","","",""
"instructions","44","287835","0.0-44.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1476","","","","","","","","","","","","","","","","","","","","","[{""page_index"":0,""viewing_time"":1474.9999999999418}]",""
"survey-text","45","291049","0.0-45.0-0.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3209.000000000058","","{""age"":""19""}","","","","","","","","","","","","","","","","","","","",""
"survey-text","46","295115","0.0-45.0-1.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","4060","","{""gender"":""female""}","","","","","","","","","","","","","","","","","","","",""
"survey-text","47","298709","0.0-45.0-2.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3586","","{""country"":""United States""}","","","","","","","","","","","","","","","","","","","",""
"survey-text","48","303180","0.0-45.0-3.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","4464","","{""language"":""English"",""other_languages"":""""}","","","","","","","","","","","","","","","","","","","",""
"survey-multi-select","49","305169","0.0-46.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","1982.0000000000582","","{""race"":[""White""]}","","","","","","","","","","","","","","","","","","","","[0]"
"survey-multi-choice","50","308889","0.0-47.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","3713","","{""education"":""Some college/ university""}","","","","","","","","","","","","","","","","","","","","[0]"
"survey-text","51","396013","0.0-48.0","AYieFEACatActTbmXqdktsD","p152991","","","","","","","","","","","","","","","87121","","{""strategy"":""Yes; I looked for objects in similar categories, such as fruits, instruments, fish, etc, to match them."",""choice_strategy"":""I chose based on objects that were generally related to that object's category, but not too specific."",""comments"":""""}","","","","","","","","","","","","","","","","","","","",""
